Summary Metric,Value
number of repeated section codes,469
total rows involved in repeated section codes,2498
max duplicate count for a single section code,19

section number,generated id,title/name,level,parentId,parent section number if available,parent title if available,sortOrder
10520,1995-10520-2,Fire Extinguisher Accessories,4,1995-10500-3,10500,LOCKERS,1901
10520,1995-10520-3,Fire Extinguisher Cabinets,4,1995-10500-3,10500,LOCKERS,1902
10520,1995-10520-4,Fire Extinguishers,4,1995-10500-3,10500,LOCKERS,1903
10520,1995-10520-5,FIRE PROTECTION SPECIALTIES,2,1995-10000,10000,SPECIALTIES,1904
10520,1995-10520-6,Wheeled Fire Extinguisher Units,4,1995-10520-5,10520,FIRE PROTECTION SPECIALTIES,1905
10530,1995-10530,Awnings,4,1995-10520-5,10520,FIRE PROTECTION SPECIALTIES,1906
10530,1995-10530-2,Canopies,4,1995-10520-5,10520,FIRE PROTECTION SPECIALTIES,1907
10530,1995-10530-3,Car Shelters,4,1995-10520-5,10520,FIRE PROTECTION SPECIALTIES,1908
10530,1995-10530-4,PROTECTIVE COVERS,2,1995-10000,10000,SPECIALTIES,1909
10530,1995-10530-5,Walkway Coverings,4,1995-10530-4,10530,PROTECTIVE COVERS,1910
10550,1995-10550,Central Mail Delivery Boxes,4,1995-10530-4,10530,PROTECTIVE COVERS,1911
10550,1995-10550-2,Collection Boxes,4,1995-10530-4,10530,PROTECTIVE COVERS,1912
10550,1995-10550-3,Mail Boxes,4,1995-10530-4,10530,PROTECTIVE COVERS,1913
10550,1995-10550-4,Mail Chutes,4,1995-10530-4,10530,PROTECTIVE COVERS,1914
10550,1995-10550-5,POSTAL SPECIALTIES,2,1995-10000,10000,SPECIALTIES,1915
10615,1995-10615,Demountable Gypsum Board Partitions,4,1995-10610,10610,Folding Gates,1919
10615,1995-10615-2,Demountable Metal Partitions,4,1995-10610,10610,Folding Gates,1920
10615,1995-10615-3,Demountable Partitions,3,1995-10600,10600,PARTITIONS,1921
10615,1995-10615-4,Demountable Wood Partitions,4,1995-10615-3,10615,Demountable Partitions,1922
10650,1995-10650,Accordion Folding Partitions,4,1995-10630,10630,"Portable Partitions, Screens, and Panels",1924
10650,1995-10650-2,Coiling Partitions,4,1995-10630,10630,"Portable Partitions, Screens, and Panels",1925
10650,1995-10650-3,Folding Panel Partitions,4,1995-10630,10630,"Portable Partitions, Screens, and Panels",1926
10650,1995-10650-4,Operable Partitions,3,1995-10600,10600,PARTITIONS,1927
10650,1995-10650-5,Sliding Partitions,4,1995-10650-4,10650,Operable Partitions,1931
10670,1995-10670,Metal Storage Shelving,4,1995-10650-4,10650,Operable Partitions,1932
10670,1995-10670-2,Mobile Storage Units,4,1995-10650-4,10650,Operable Partitions,1933
10670,1995-10670-3,Prefabricated Wood Storage Shelving,4,1995-10650-4,10650,Operable Partitions,1934
10670,1995-10670-4,Recycled Plastic Storage Shelving,4,1995-10650-4,10650,Operable Partitions,1935
10670,1995-10670-5,STORAGE SHELVING,2,1995-10000,10000,SPECIALTIES,1936
10670,1995-10670-6,Wire Storage Shelving,4,1995-10670-5,10670,STORAGE SHELVING,1937
10750,1995-10750,Telephone Directory Units,4,1995-10720,10720,Exterior Louvers,1943
10750,1995-10750-2,Telephone Enclosures,4,1995-10720,10720,Exterior Louvers,1944
10750,1995-10750-3,Telephone Shelving,4,1995-10720,10720,Exterior Louvers,1945
10750,1995-10750-4,TELEPHONE SPECIALTIES,2,1995-10000,10000,SPECIALTIES,1946
10810,1995-10810,Commercial Toilet Accessories,4,1995-10800,10800,"TOILET, BATH, AND LAUNDRY ACCESSORIES",1948
10810,1995-10810-2,Detention Toilet Accessories,4,1995-10800,10800,"TOILET, BATH, AND LAUNDRY ACCESSORIES",1949
10810,1995-10810-3,Hospital Toilet Accessories,4,1995-10800,10800,"TOILET, BATH, AND LAUNDRY ACCESSORIES",1950
10810,1995-10810-4,Toilet Accessories,3,1995-10800,10800,"TOILET, BATH, AND LAUNDRY ACCESSORIES",1951
10820,1995-10820,Bath Accessories,3,1995-10800,10800,"TOILET, BATH, AND LAUNDRY ACCESSORIES",1952
10820,1995-10820-2,Residential Bath Accessories,4,1995-10820,10820,Bath Accessories,1953
10820,1995-10820-3,Shower and Tub Doors,4,1995-10820,10820,Bath Accessories,1954
10830,1995-10830,Built-In Ironing Boards,4,1995-10820,10820,Bath Accessories,1955
10830,1995-10830-2,Clothes Drying Racks,4,1995-10820,10820,Bath Accessories,1956
10830,1995-10830-3,Laundry Specialties,3,1995-10800,10800,"TOILET, BATH, AND LAUNDRY ACCESSORIES",1957
10900,1995-10900,Hat and Coat Racks,4,1995-10880,10880,SCALES,1959
10900,1995-10900-2,WARDROBE AND CLOSET SPECIALTIES,2,1995-10000,10000,SPECIALTIES,1960
11010,1995-11010,Floor and Wall Cleaning Equipment,4,1995-11000,11000,EQUIPMENT,1962
11010,1995-11010-2,Housekeeping Carts,4,1995-11000,11000,EQUIPMENT,1963
11010,1995-11010-3,MAINTENANCE EQUIPMENT,2,1995-11000,11000,EQUIPMENT,1964
11010,1995-11010-4,Vacuum Cleaning Systems,4,1995-11010-3,11010,MAINTENANCE EQUIPMENT,1965
11010,1995-11010-5,Window Washing Systems,4,1995-11010-3,11010,MAINTENANCE EQUIPMENT,1966
11020,1995-11020,Safe Deposit Boxes,4,1995-11010-3,11010,MAINTENANCE EQUIPMENT,1968
11020,1995-11020-2,Safes,4,1995-11010-3,11010,MAINTENANCE EQUIPMENT,1969
11020,1995-11020-3,SECURITY AND VAULT EQUIPMENT,2,1995-11000,11000,EQUIPMENT,1970
11020,1995-11020-4,Vault Doors and Day Gates,4,1995-11020-3,11020,SECURITY AND VAULT EQUIPMENT,1971
11030,1995-11030,Automatic Banking Systems,4,1995-11020-3,11020,SECURITY AND VAULT EQUIPMENT,1972
11030,1995-11030-2,Money Cart Pass-Through,4,1995-11020-3,11020,SECURITY AND VAULT EQUIPMENT,1973
11030,1995-11030-3,Package Transfer Units,4,1995-11020-3,11020,SECURITY AND VAULT EQUIPMENT,1974
11030,1995-11030-4,Service and Teller Window Units,4,1995-11020-3,11020,SECURITY AND VAULT EQUIPMENT,1975
11030,1995-11030-5,TELLER AND SERVICE EQUIPMENT,2,1995-11000,11000,EQUIPMENT,1976
11030,1995-11030-6,Teller Equipment Systems,4,1995-11030-5,11030,TELLER AND SERVICE EQUIPMENT,1977
11040,1995-11040,Baptistries,4,1995-11030-5,11030,TELLER AND SERVICE EQUIPMENT,1978
11040,1995-11040-2,Chancel Fittings,4,1995-11030-5,11030,TELLER AND SERVICE EQUIPMENT,1979
11040,1995-11040-3,ECCLESIASTICAL EQUIPMENT,2,1995-11000,11000,EQUIPMENT,1980
11050,1995-11050,Automated Book Storage and Retrieval Systems,4,1995-11040-3,11040,ECCLESIASTICAL EQUIPMENT,1981
11050,1995-11050-2,Book Depositories,4,1995-11040-3,11040,ECCLESIASTICAL EQUIPMENT,1982
11050,1995-11050-3,Book Theft Protection Equipment,4,1995-11040-3,11040,ECCLESIASTICAL EQUIPMENT,1983
11050,1995-11050-4,LIBRARY EQUIPMENT,2,1995-11000,11000,EQUIPMENT,1984
11050,1995-11050-5,Library Stack Systems,4,1995-11050-4,11050,LIBRARY EQUIPMENT,1985
11060,1995-11060,Acoustical Shells,4,1995-11050-4,11050,LIBRARY EQUIPMENT,1986
11060,1995-11060-2,Folding and Portable Stages,4,1995-11050-4,11050,LIBRARY EQUIPMENT,1987
11060,1995-11060-3,Rigging Systems and Controls,4,1995-11050-4,11050,LIBRARY EQUIPMENT,1988
11060,1995-11060-4,Stage Curtains,4,1995-11050-4,11050,LIBRARY EQUIPMENT,1989
11060,1995-11060-5,THEATER AND STAGE EQUIPMENT,2,1995-11000,11000,EQUIPMENT,1990
11070,1995-11070,Bells,4,1995-11060-5,11060,THEATER AND STAGE EQUIPMENT,1991
11070,1995-11070-2,Carillons,4,1995-11060-5,11060,THEATER AND STAGE EQUIPMENT,1992
11070,1995-11070-3,INSTRUMENTAL EQUIPMENT,2,1995-11000,11000,EQUIPMENT,1993
11070,1995-11070-4,Organs,4,1995-11070-3,11070,INSTRUMENTAL EQUIPMENT,1994
11100,1995-11100,Barber and Beauty Shop Equipment,4,1995-11090,11090,CHECKROOM EQUIPMENT,1997
11100,1995-11100-2,Cash Registers and Checking Equipment,4,1995-11090,11090,CHECKROOM EQUIPMENT,1998
11100,1995-11100-3,Display Cases,4,1995-11090,11090,CHECKROOM EQUIPMENT,1999
11100,1995-11100-4,Food Processing Equipment,4,1995-11090,11090,CHECKROOM EQUIPMENT,2000
11100,1995-11100-5,Food Weighing and Wrapping Equipment,4,1995-11090,11090,CHECKROOM EQUIPMENT,2001
11100,1995-11100-6,MERCANTILE EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2002
11110,1995-11110,COMMERCIAL LAUNDRY AND DRY CLEANING EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2003
11110,1995-11110-2,Dry Cleaning Equipment,4,1995-11110,11110,COMMERCIAL LAUNDRY AND DRY CLEANING EQUIPMENT,2004
11110,1995-11110-3,Drying and Conditioning Equipment,4,1995-11110,11110,COMMERCIAL LAUNDRY AND DRY CLEANING EQUIPMENT,2005
11110,1995-11110-4,Finishing Equipment,4,1995-11110,11110,COMMERCIAL LAUNDRY AND DRY CLEANING EQUIPMENT,2006
11110,1995-11110-5,Ironing Equipment,4,1995-11110,11110,COMMERCIAL LAUNDRY AND DRY CLEANING EQUIPMENT,2007
11110,1995-11110-6,Washers and Extractors,4,1995-11110,11110,COMMERCIAL LAUNDRY AND DRY CLEANING EQUIPMENT,2008
11120,1995-11120,Money-Changing Machines,4,1995-11110,11110,COMMERCIAL LAUNDRY AND DRY CLEANING EQUIPMENT,2009
11120,1995-11120-2,VENDING EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2010
11120,1995-11120-3,Vending Machines,4,1995-11120-2,11120,VENDING EQUIPMENT,2011
11130,1995-11130,AUDIO-VISUAL EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2012
11130,1995-11130-2,Learning Laboratories,4,1995-11130,11130,AUDIO-VISUAL EQUIPMENT,2013
11130,1995-11130-3,Projection Screens,4,1995-11130,11130,AUDIO-VISUAL EQUIPMENT,2014
11130,1995-11130-4,Projectors,4,1995-11130,11130,AUDIO-VISUAL EQUIPMENT,2015
11140,1995-11140,Compressed Air Equipment,4,1995-11130,11130,AUDIO-VISUAL EQUIPMENT,2016
11140,1995-11140-2,Fuel Dispensing Equipment,4,1995-11130,11130,AUDIO-VISUAL EQUIPMENT,2017
11140,1995-11140-3,Lubrication Equipment,4,1995-11130,11130,AUDIO-VISUAL EQUIPMENT,2018
11140,1995-11140-4,Tire Changing Equipment,4,1995-11130,11130,AUDIO-VISUAL EQUIPMENT,2019
11140,1995-11140-5,VEHICLE SERVICE EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2020
11140,1995-11140-6,Vehicle Washing Equipment,4,1995-11140-5,11140,VEHICLE SERVICE EQUIPMENT,2021
11150,1995-11150,Coin Machine Units,4,1995-11140-5,11140,VEHICLE SERVICE EQUIPMENT,2022
11150,1995-11150-2,Key and Card Control Units,4,1995-11140-5,11140,VEHICLE SERVICE EQUIPMENT,2023
11150,1995-11150-3,PARKING CONTROL EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2024
11150,1995-11150-4,Parking Gates,4,1995-11150-3,11150,PARKING CONTROL EQUIPMENT,2025
11150,1995-11150-5,Ticket Dispensers,4,1995-11150-3,11150,PARKING CONTROL EQUIPMENT,2026
11160,1995-11160,Dock Bumpers,4,1995-11150-3,11150,PARKING CONTROL EQUIPMENT,2027
11160,1995-11160-2,Dock Levelers,4,1995-11150-3,11150,PARKING CONTROL EQUIPMENT,2028
11160,1995-11160-3,Dock Lifts,4,1995-11150-3,11150,PARKING CONTROL EQUIPMENT,2029
11160,1995-11160-4,LOADING DOCK EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2030
11160,1995-11160-5,"Portable Ramps, Bridges, and Platforms",4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2031
11160,1995-11160-6,Seals and Shelters,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2032
11160,1995-11160-7,Truck Restraints,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2033
11170,1995-11170,Bins,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2034
11170,1995-11170-2,Bins,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2035
11170,1995-11170-3,Chutes and Collectors,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2037
11170,1995-11170-4,Packaged Incinerators,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2038
11170,1995-11170-5,Pneumatic Waste Equipment,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2039
11170,1995-11170-6,Pulping Machines,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2040
11170,1995-11170-7,Recycling Equipment,4,1995-11160-4,11160,LOADING DOCK EQUIPMENT,2041
11170,1995-11170-8,SOLID WASTE HANDLING EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2042
11170,1995-11170-9,Waste Compactors and Destructors,4,1995-11170-8,11170,SOLID WASTE HANDLING EQUIPMENT,2043
11170,1995-11170-10,Waste Compactors and Destructors,4,1995-11170-8,11170,SOLID WASTE HANDLING EQUIPMENT,2044
11210,1995-11210,Supply and Treatment Pumps,3,1995-11200,11200,WATER SUPPLY AND TREATMENT EQUIPMENT,2047
11210,1995-11210-2,Supply and Treatment Pumps,3,1995-11200,11200,WATER SUPPLY AND TREATMENT EQUIPMENT,2048
11240,1995-11240,Chemical Feed Equipment,3,1995-11200,11200,WATER SUPPLY AND TREATMENT EQUIPMENT,2052
11240,1995-11240-2,Coagulant Feed Equipment,4,1995-11240,11240,Chemical Feed Equipment,2053
11250,1995-11250,Base-Exchange or Zeolite Equipment,4,1995-11240,11240,Chemical Feed Equipment,2054
11250,1995-11250-2,Lime Soda Process Equipment,4,1995-11240,11240,Chemical Feed Equipment,2055
11250,1995-11250-3,Water Softening Equipment,3,1995-11200,11200,WATER SUPPLY AND TREATMENT EQUIPMENT,2056
11260,1995-11260,Chlorination Equipment,4,1995-11250-3,11250,Water Softening Equipment,2057
11260,1995-11260-2,Disinfectant Feed Equipment,3,1995-11200,11200,WATER SUPPLY AND TREATMENT EQUIPMENT,2058
11260,1995-11260-3,pH Equipment,4,1995-11260-2,11260,Disinfectant Feed Equipment,2059
11280,1995-11280,HYDRAULIC GATES AND VALVES,2,1995-11000,11000,EQUIPMENT,2061
11280,1995-11280-2,HYDRAULIC GATES AND VALVES,2,1995-11000,11000,EQUIPMENT,2062
11285,1995-11285,Bulkhead Gates,4,1995-11280-2,11280,HYDRAULIC GATES AND VALVES,2063
11285,1995-11285-2,High-Pressure Gates,4,1995-11280-2,11280,HYDRAULIC GATES AND VALVES,2064
11285,1995-11285-3,Hinged-Leaf Gates,4,1995-11280-2,11280,HYDRAULIC GATES AND VALVES,2065
11285,1995-11285-4,Hydraulic Gates,3,1995-11280-2,11280,HYDRAULIC GATES AND VALVES,2066
11285,1995-11285-5,Radial Gates,4,1995-11285-4,11285,Hydraulic Gates,2067
11285,1995-11285-6,Slide Gates,4,1995-11285-4,11285,Hydraulic Gates,2068
11285,1995-11285-7,Sluice Gates,4,1995-11285-4,11285,Hydraulic Gates,2069
11285,1995-11285-8,Spillway Crest Gates,4,1995-11285-4,11285,Hydraulic Gates,2070
11285,1995-11285-9,Vertical-Lift Gates,4,1995-11285-4,11285,Hydraulic Gates,2071
11295,1995-11295,Butterfly Valves,4,1995-11285-4,11285,Hydraulic Gates,2072
11295,1995-11295-2,Hydraulic Valves,3,1995-11280-2,11280,HYDRAULIC GATES AND VALVES,2073
11295,1995-11295-3,Regulating Valves,4,1995-11295-2,11295,Hydraulic Valves,2074
11310,1995-11310,Oil-Water Separators,4,1995-11300,11300,FLUID WASTE TREATMENT AND DISPOSAL EQUIPMENT,2076
11310,1995-11310-2,Packaged Pump Stations,4,1995-11300,11300,FLUID WASTE TREATMENT AND DISPOSAL EQUIPMENT,2077
11310,1995-11310-3,Sewage and Sludge Pumps,3,1995-11300,11300,FLUID WASTE TREATMENT AND DISPOSAL EQUIPMENT,2078
11310,1995-11310-4,Sewage Ejectors,4,1995-11310-3,11310,Sewage and Sludge Pumps,2079
11425,1995-11425,Hood and Ventilation Equipment,3,1995-11400,11400,FOOD SERVICE EQUIPMENT,2098
11425,1995-11425-2,Surface Fire Suppression Equipment,4,1995-11425,11425,Hood and Ventilation Equipment,2099
11430,1995-11430,Bar Equipment,4,1995-11425,11425,Hood and Ventilation Equipment,2100
11430,1995-11430-2,Food Dispensing Equipment,3,1995-11400,11400,FOOD SERVICE EQUIPMENT,2101
11430,1995-11430-3,Service Line Equipment,4,1995-11430-2,11430,Food Dispensing Equipment,2102
11430,1995-11430-4,Soda Fountain Equipment,4,1995-11430-2,11430,Food Dispensing Equipment,2103
11450,1995-11450,Residential Appliances,4,1995-11440,11440,Cleaning and Disposal Equipment,2106
11450,1995-11450-2,RESIDENTIAL EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2107
11450,1995-11450-3,Residential Kitchen Equipment,4,1995-11450-2,11450,RESIDENTIAL EQUIPMENT,2108
11450,1995-11450-4,Retractable Stairs,4,1995-11450-2,11450,RESIDENTIAL EQUIPMENT,2109
11470,1995-11470,DARKROOM EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2111
11470,1995-11470-2,Darkroom Processing Equipment,4,1995-11470,11470,DARKROOM EQUIPMENT,2112
11470,1995-11470-3,Revolving Darkroom Doors,4,1995-11470,11470,DARKROOM EQUIPMENT,2113
11470,1995-11470-4,Transfer Cabinets,4,1995-11470,11470,DARKROOM EQUIPMENT,2114
11480,1995-11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2,1995-11000,11000,EQUIPMENT,2115
11480,1995-11480-2,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2,1995-11000,11000,EQUIPMENT,2116
11480,1995-11480-3,Backstops,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2117
11480,1995-11480-4,Backstops,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2118
11480,1995-11480-5,Bowling Alley Equipment,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2119
11480,1995-11480-6,Exercise Equipment,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2120
11480,1995-11480-7,Gymnasium Dividers,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2121
11480,1995-11480-8,Gymnasium Equipment,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2122
11480,1995-11480-9,Scoreboards,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2123
11480,1995-11480-10,Scoreboards,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2124
11480,1995-11480-11,Shooting Range Equipment,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2125
11480,1995-11480-12,Therapeutic Equipment,4,1995-11480-2,11480,"ATHLETIC, RECREATIONAL, AND THERAPEUTIC EQUIPMENT",2126
11500,1995-11500,INDUSTRIAL AND PROCESS EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2127
11500,1995-11500-2,INDUSTRIAL AND PROCESS EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2128
11500,1995-11500-3,INDUSTRIAL AND PROCESS EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2129
11500,1995-11500-4,INDUSTRIAL AND PROCESS EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2130
11500,1995-11500-5,INDUSTRIAL AND PROCESS EQUIPMENT,2,1995-11000,11000,EQUIPMENT,2131
12110,1995-12110,Commissioned Paintings,4,1995-12100,12100,ART,2151
12110,1995-12110-2,Faux Finishes,4,1995-12100,12100,ART,2152
12110,1995-12110-3,Murals,3,1995-12100,12100,ART,2153
12110,1995-12110-4,Photo Murals,4,1995-12110-3,12110,Murals,2154
12170,1995-12170,Art Glass,3,1995-12100,12100,ART,2157
12170,1995-12170-2,Etched Glass,4,1995-12170,12170,Art Glass,2158
12170,1995-12170-3,Stained Glass,4,1995-12170,12170,Art Glass,2159
12320,1995-12320,Manufactured Wood Casework,3,1995-12300,12300,MANUFACTURED CASEWORK,2163
12320,1995-12320-2,Plastic Laminate-Faced Casework,4,1995-12320,12320,Manufactured Wood Casework,2164
12320,1995-12320-3,Wood Veneer-Faced Casework,4,1995-12320,12320,Manufactured Wood Casework,2165
12350,1995-12350,Bank Casework,4,1995-12320,12320,Manufactured Wood Casework,2166
12350,1995-12350-2,Dental Casework,4,1995-12320,12320,Manufactured Wood Casework,2167
12350,1995-12350-3,Display Casework,4,1995-12320,12320,Manufactured Wood Casework,2168
12350,1995-12350-4,Dormitory Casework,4,1995-12320,12320,Manufactured Wood Casework,2169
12350,1995-12350-5,Educational Facility Casework,4,1995-12320,12320,Manufactured Wood Casework,2170
12350,1995-12350-6,Hospital Casework,4,1995-12320,12320,Manufactured Wood Casework,2171
12350,1995-12350-7,Kitchen Casework,4,1995-12320,12320,Manufactured Wood Casework,2172
12350,1995-12350-8,Laboratory Casework,4,1995-12320,12320,Manufactured Wood Casework,2173
12350,1995-12350-9,Library Casework,4,1995-12320,12320,Manufactured Wood Casework,2174
12350,1995-12350-10,Medical Casework,4,1995-12320,12320,Manufactured Wood Casework,2175
12350,1995-12350-11,Nurse Station Casework,4,1995-12320,12320,Manufactured Wood Casework,2176
12350,1995-12350-12,Religious Casework,4,1995-12320,12320,Manufactured Wood Casework,2177
12350,1995-12350-13,Residential Casework,4,1995-12320,12320,Manufactured Wood Casework,2178
12350,1995-12350-14,Specialty Casework,3,1995-12300,12300,MANUFACTURED CASEWORK,2179
12350,1995-12350-15,Study Carrels,4,1995-12350-14,12350,Specialty Casework,2180
12410,1995-12410,Desk Accessories,4,1995-12400,12400,FURNISHINGS AND ACCESSORIES,2182
12410,1995-12410-2,Office Accessories,3,1995-12400,12400,FURNISHINGS AND ACCESSORIES,2183
12420,1995-12420,Chinaware,4,1995-12410-2,12410,Office Accessories,2184
12420,1995-12420-2,Flatware,4,1995-12410-2,12410,Office Accessories,2185
12420,1995-12420-3,Glassware,4,1995-12410-2,12410,Office Accessories,2186
12420,1995-12420-4,Hollowware,4,1995-12410-2,12410,Office Accessories,2187
12420,1995-12420-5,Napery,4,1995-12410-2,12410,Office Accessories,2188
12420,1995-12420-6,Silverware,4,1995-12410-2,12410,Office Accessories,2189
12420,1995-12420-7,Table Accessories,3,1995-12400,12400,FURNISHINGS AND ACCESSORIES,2190
12420,1995-12420-8,Table Linens,4,1995-12420-7,12420,Table Accessories,2191
12430,1995-12430,Desk Lamps,4,1995-12420-7,12420,Table Accessories,2192
12430,1995-12430-2,Floor Lamps,4,1995-12420-7,12420,Table Accessories,2193
12430,1995-12430-3,Portable Lamps,3,1995-12400,12400,FURNISHINGS AND ACCESSORIES,2194
12430,1995-12430-4,Table Lamps,4,1995-12430-3,12430,Portable Lamps,2195
12440,1995-12440,Bath Furnishings,3,1995-12400,12400,FURNISHINGS AND ACCESSORIES,2196
12440,1995-12440-2,Bath Linens,4,1995-12440,12440,Bath Furnishings,2197
12440,1995-12440-3,Bath Mats,4,1995-12440,12440,Bath Furnishings,2198
12440,1995-12440-4,Bath Towels,4,1995-12440,12440,Bath Furnishings,2199
12440,1995-12440-5,Shower Curtains,4,1995-12440,12440,Bath Furnishings,2200
12450,1995-12450,Bed Linens,4,1995-12440,12440,Bath Furnishings,2201
